Customer_ID,Activity_Month,Tenure_Months,Monthly_Data_GB,Monthly_Voice_Minutes,Monthly_SMS,International_Minutes,Roaming_Usage_GB,Average_Call_Duration,Network_Downtime_Minutes,Dropped_Call_Rate,Network_Quality_Score,Service_Quality_Score,Customer_Satisfaction_Score,Monthly_Charge,Additional_Charges,Discount,Tax,Total_Monthly_Bill,Payment_Delay_Days,Missed_Payments,Outstanding_Balance,Customer_Service_Calls,Technical_Support_Tickets,Complaint_Count,Competitor_Available,Competitor_Name,Competitor_Price_Difference,Competitor_Promotion,Competitor_Service_Rating,Port_Out_Intent,Churn_Status,Network_Downtime_Outlier
NXT-100009,2025-02-01,16,6.99,46.70,95.00,0.00,0.00,5.41,115.70,0.0177,76.80,76.90,56.40,36.50,2.17,0.00,2.74,41.41,0,0,0.00,1,0,0,Yes,"Zenith Connect",10.29,No,4.00,No,Active,0
NXT-100009,2025-03-01,17,12.48,174.00,142.00,0.00,0.00,1.74,18.20,0.0210,83.60,72.00,61.80,36.50,1.63,0.00,2.74,40.87,1,0,0.00,0,0,0,Yes,MTN-X,11.03,No,3.90,No,Active,0
NXT-100009,2025-04-01,18,8.30,306.90,93.00,0.00,0.00,3.03,49.40,0.0384,71.20,64.40,63.60,36.50,0.00,0.00,2.74,39.24,1,0,0.00,0,0,0,Yes,"Globacom Prime",2.74,No,3.70,No,Active,0
NXT-100009,2025-05-01,19,4.94,262.50,40.00,0.00,0.00,3.30,22.80,0.0329,71.20,67.50,71.30,36.50,5.15,0.00,2.74,44.39,3,0,0.00,1,0,0,Yes,"Zenith Connect",-1.58,Yes,3.80,No,Active,0
NXT-100009,2025-06-01,20,12.86,305.50,90.00,0.00,0.00,1.89,20.80,0.0232,76.10,68.40,65.80,36.50,1.81,0.00,2.74,41.05,1,0,0.00,0,0,0,Yes,"Globacom Prime",-12.46,No,2.90,No,Active,0
NXT-100009,2025-07-01,21,7.68,460.00,53.00,0.00,0.00,1.67,32.50,0.0191,NULL,65.60,64.50,36.50,0.00,0.00,2.74,39.24,0,0,0.00,0,0,0,Yes,"9Wave Telecom",-9.63,Yes,4.40,No,Active,0
NXT-100009,2025-08-01,22,4.34,206.30,172.00,0.00,0.00,4.14,61.20,0.0377,70.10,74.40,71.90,36.50,0.11,0.00,2.74,39.35,1,0,0.00,0,0,0,Yes,"Zenith Connect",2.67,No,2.70,No,Active,0
NXT-100009,2025-09-01,23,16.99,134.10,129.00,0.00,0.00,4.59,60.20,0.0451,66.00,69.10,63.10,36.50,0.00,5.00,2.74,34.24,0,0,0.00,0,0,0,Yes,"AirLink Mobile",0.56,No,3.90,Yes,Active,0
NXT-100009,2025-10-01,24,19.59,253.00,25.00,0.00,0.00,5.58,39.20,0.0147,77.40,78.40,78.10,36.50,0.00,0.00,2.74,39.24,2,0,0.00,0,1,1,Yes,"Globacom Prime",8.03,Yes,3.90,No,Active,0
NXT-100009,2025-11-01,25,15.55,265.10,0.00,0.00,0.00,3.37,29.60,0.0170,71.60,77.10,71.80,36.50,2.15,0.00,2.74,41.39,2,0,0.00,1,0,0,Yes,"Globacom Prime",4.55,No,4.10,No,Active,0
NXT-100009,2025-12-01,26,16.31,300.30,131.00,0.00,0.00,4.23,1.90,0.0386,71.20,69.50,71.50,36.50,0.00,0.00,2.74,39.24,1,0,0.00,0,0,0,Yes,"Globacom Prime",-14.58,No,4.00,No,Active,0
NXT-100010,2023-10-01,0,5.32,174.90,79.00,0.00,0.00,8.31,29.20,0.0158,84.80,76.90,66.80,57.50,0.59,0.00,4.31,62.40,0,0,0.00,1,0,0,Yes,"Zenith Connect",10.57,No,2.80,No,Active,0
NXT-100010,2023-11-01,1,7.75,124.10,143.00,0.00,0.00,4.59,44.20,0.0184,81.00,71.40,60.90,57.50,3.56,0.00,4.31,65.37,0,0,0.00,1,1,1,Yes,"Zenith Connect",10.63,Yes,2.60,No,Active,0
NXT-100010,2023-12-01,2,11.27,281.10,45.00,0.00,0.00,9.45,137.20,0.0206,81.40,74.90,59.50,57.50,6.37,10.00,4.31,58.18,0,0,0.00,1,0,0,Yes,"Globacom Prime",13.06,No,4.40,No,Active,0
NXT-100010,2024-01-01,3,11.26,273.30,89.00,0.00,0.00,4.84,48.90,0.0076,86.90,79.00,70.70,57.50,1.53,0.00,4.31,63.34,8,0,0.00,0,0,0,Yes,"Zenith Connect",-11.04,No,2.70,No,Active,0
NXT-100010,2024-02-01,4,21.59,207.00,155.00,0.00,0.00,5.76,34.80,0.0227,77.00,64.30,64.30,57.50,0.00,0.00,4.31,61.81,1,0,0.00,0,0,0,Yes,"Zenith Connect",8.56,Yes,4.70,No,Active,0
NXT-100010,2024-03-01,5,9.74,237.40,108.00,0.00,0.00,4.03,116.00,0.0195,76.30,65.90,52.40,57.50,12.47,0.00,4.31,74.28,0,0,0.00,1,0,0,Yes,"Zenith Connect",6.76,No,3.70,No,Active,0
NXT-100010,2024-04-01,6,6.41,199.20,75.00,0.00,0.00,1.93,5.10,0.0195,78.10,74.00,67.10,57.50,6.90,0.00,4.31,68.71,1,0,0.00,0,0,0,Yes,MTN-X,0.54,Yes,4.00,No,Active,0
NXT-100010,2024-05-01,7,16.00,272.80,18.00,0.00,0.00,5.17,98.00,0.0179,80.90,75.10,69.30,57.50,2.95,0.00,4.31,64.76,8,0,0.00,0,0,0,Yes,"Globacom Prime",3.53,No,3.90,No,Active,0
NXT-100010,2024-06-01,8,15.97,286.70,148.00,0.00,0.00,0.50,0.30,0.0391,71.70,64.60,53.30,57.50,2.28,15.00,4.31,49.09,3,0,0.00,0,0,0,Yes,MTN-X,-14.17,Yes,3.60,No,Active,0
NXT-100010,2024-07-01,9,11.29,266.30,42.00,0.00,0.00,1.66,5.60,0.0224,83.30,70.20,53.70,57.50,7.86,0.00,4.31,69.67,0,0,0.00,0,0,0,Yes,"AirLink Mobile",10.79,No,4.30,No,Active,0
NXT-100010,2024-08-01,10,10.74,136.20,82.00,0.00,0.00,4.66,34.10,0.0207,84.00,72.10,57.80,57.50,4.64,0.00,4.31,NULL,0,0,0.00,0,0,0,Yes,MTN-X,11.83,No,4.70,No,Active,0
NXT-100010,2024-09-01,11,11.60,165.50,101.00,0.00,0.00,6.24,3.20,0.0189,80.50,64.90,60.50,57.50,0.00,0.00,4.31,61.81,0,0,0.00,0,0,0,Yes,"Zenith Connect",-7.89,No,3.70,No,Active,0
NXT-100010,2024-10-01,12,1.25,384.70,161.00,0.00,0.00,4.85,7.10,0.0143,85.80,80.30,73.50,57.50,0.00,5.00,4.31,56.81,3,0,0.00,0,0,0,Yes,"Zenith Connect",0.80,No,3.30,No,Active,0
NXT-100010,2024-11-01,13,9.41,212.80,216.00,0.00,0.00,2.27,26.10,0.0176,85.90,81.40,71.20,57.50,5.57,0.00,4.31,67.38,0,0,0.00,0,0,0,Yes,"9Wave Telecom",14.41,No,4.00,No,Active,0
NXT-100010,2024-12-01,14,0.10,438.20,0.00,0.00,0.00,4.91,67.40,0.0176,86.70,76.70,55.60,57.50,0.00,0.00,4.31,61.81,0,0,0.00,1,0,0,Yes,"Globacom Prime",19.33,No,3.50,No,Active,0
NXT-100010,2025-01-01,15,7.18,192.30,32.00,0.00,0.00,4.95,68.70,0.0186,82.20,72.90,67.40,57.50,1.40,0.00,4.31,63.21,0,0,0.00,1,0,0,Yes,"Globacom Prime",14.12,No,2.80,Yes,Active,0
NXT-100010,2025-02-01,16,21.39,274.00,60.00,0.00,0.00,3.33,10.30,0.0103,78.30,65.70,54.20,57.50,6.53,0.00,4.31,68.34,1,0,0.00,0,1,0,Yes,"9Wave Telecom",-13.56,Yes,4.80,No,Active,0
NXT-100010,2025-03-01,17,6.95,109.70,232.00,0.00,0.00,4.46,56.40,0.0306,70.00,63.80,54.20,57.50,2.46,0.00,4.31,64.27,5,0,0.00,0,0,0,Yes,"AirLink Mobile",17.04,No,3.80,No,Active,0
NXT-100010,2025-04-01,18,14.82,101.40,44.00,0.00,0.00,3.94,5.80,0.0206,79.90,63.00,60.30,57.50,2.51,0.00,4.31,64.32,0,0,0.00,0,0,0,Yes,"AirLink Mobile",19.17,No,2.80,No,Active,0
NXT-100010,2025-05-01,19,12.46,317.80,81.00,0.00,0.00,7.15,12.40,0.0167,81.30,74.10,64.20,57.50,2.97,5.00,4.31,59.78,3,0,0.00,0,0,0,Yes,"Globacom Prime",-8.42,No,2.90,No,Active,0
NXT-100010,2025-06-01,20,13.81,314.60,76.00,0.00,0.00,2.17,17.10,0.0081,79.60,70.80,59.80,57.50,0.00,0.00,4.31,61.81,3,0,0.00,1,0,0,Yes,MTN-X,-12.86,Yes,3.60,No,Active,0
NXT-100010,2025-07-01,21,8.71,350.30,98.00,0.00,0.00,6.57,43.50,0.0241,82.60,68.50,59.00,57.50,0.00,0.00,4.31,61.81,0,0,0.00,1,0,0,Yes,"Globacom Prime",3.73,No,3.90,No,Active,0
NXT-100010,2025-08-01,22,7.83,80.90,106.00,0.00,0.00,3.07,54.40,0.0098,77.00,68.70,59.80,57.50,10.97,5.00,4.31,67.78,2,0,0.00,0,0,0,Yes,"Zenith Connect",7.36,No,3.10,No,Active,0
NXT-100010,2025-09-01,23,14.23,178.90,103.00,0.00,0.00,4.58,9.20,0.0172,80.10,68.10,58.70,57.50,5.57,0.00,4.31,67.38,2,0,0.00,1,0,0,Yes,"Zenith Connect",13.65,No,3.20,No,Active,0
NXT-100010,2025-10-01,24,11.14,313.40,4.00,0.00,0.00,4.75,159.00,0.0210,72.50,60.20,60.50,57.50,5.25,0.00,4.31,67.06,0,0,0.00,0,0,1,Yes,"Globacom Prime",9.16,No,2.60,No,Active,0
NXT-100010,2025-11-01,25,2.18,276.80,125.00,0.00,0.00,2.18,25.00,0.0221,84.10,63.50,63.10,57.50,11.63,15.00,4.31,58.44,5,0,0.00,0,0,0,Yes,"9Wave Telecom",7.29,No,3.00,No,Active,0
NXT-100010,2025-12-01,26,11.28,186.70,0.00,0.00,0.00,5.93,53.50,0.0414,71.20,57.60,NULL,57.50,0.00,5.00,4.31,56.81,1,0,0.00,1,0,0,Yes,"9Wave Telecom",-10.95,Yes,4.70,No,Active,0
NXT-100011,2025-01-01,0,20.54,343.20,40.00,0.00,0.00,3.91,8.70,0.0343,73.70,74.00,80.40,66.50,7.22,0.00,4.99,78.71,0,0,0.00,0,0,0,Yes,"AirLink Mobile",9.83,No,3.90,No,Active,0
NXT-100011,2025-02-01,1,7.18,157.60,30.00,0.00,0.00,2.58,10.20,0.0036,82.60,75.60,65.20,66.50,3.79,0.00,4.99,75.28,0,0,0.00,1,1,1,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-03-01,2,5.56,286.10,15.00,0.00,0.00,8.90,46.30,0.0256,76.00,72.50,69.20,66.50,3.39,0.00,4.99,74.88,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-04-01,3,0.70,329.60,138.00,0.00,0.00,4.79,38.50,0.0211,NULL,63.80,63.80,66.50,4.34,0.00,4.99,75.83,0,0,0.00,0,0,0,Yes,"9Wave Telecom",-6.00,No,4.00,No,Active,0
NXT-100011,2025-05-01,4,14.36,386.10,65.00,0.00,0.00,3.07,99.30,0.0218,79.40,61.40,66.00,66.50,0.00,0.00,4.99,71.49,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-06-01,5,14.25,255.10,100.00,0.00,0.00,2.16,25.30,0.0342,73.00,61.90,71.00,66.50,12.32,0.00,4.99,83.81,1,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-07-01,6,9.47,361.50,81.00,0.00,0.00,3.86,62.50,0.0299,76.20,73.60,64.20,66.50,0.00,0.00,4.99,71.49,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-08-01,7,19.57,376.60,17.00,0.00,0.00,3.14,20.10,0.0095,73.10,76.80,61.00,66.50,2.99,0.00,4.99,74.48,1,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-09-01,8,5.62,154.60,82.00,0.00,0.00,5.56,15.40,0.0399,73.00,75.70,71.80,66.50,0.00,0.00,4.99,71.49,3,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-10-01,9,12.06,266.80,66.00,0.00,0.00,5.68,34.70,0.0266,74.10,72.30,64.60,66.50,0.00,0.00,4.99,71.49,5,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-11-01,10,22.63,106.80,0.00,0.00,0.00,2.58,116.40,0.0153,67.30,63.80,NULL,66.50,9.43,0.00,4.99,80.92,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100011,2025-12-01,11,8.27,185.20,144.00,0.00,0.00,3.20,73.10,0.0350,71.70,71.00,71.90,66.50,0.00,0.00,4.99,71.49,2,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100012,2024-05-01,0,8.10,337.00,60.00,0.00,0.00,1.49,13.80,0.0201,77.50,70.70,62.40,63.50,0.00,0.00,4.76,68.26,2,0,0.00,1,0,0,Yes,MTN-X,-13.77,No,4.50,No,Active,0
NXT-100012,2024-06-01,1,20.67,243.10,136.00,0.00,0.00,2.71,60.30,0.0382,71.60,62.10,52.80,63.50,0.00,0.00,4.76,68.26,3,0,0.00,0,0,0,Yes,"9Wave Telecom",13.84,Yes,2.90,No,Active,0
NXT-100012,2024-07-01,2,6.52,247.50,164.00,0.00,0.00,4.31,1.40,0.0109,78.70,73.80,60.10,63.50,0.00,0.00,4.76,68.26,0,0,0.00,0,0,1,Yes,"AirLink Mobile",-0.01,No,3.60,No,ACTIVE,0
NXT-100012,2024-08-01,3,10.95,220.10,46.00,0.00,0.00,4.16,27.40,0.0271,72.70,68.20,60.30,63.50,0.88,5.00,4.76,64.14,1,0,0.00,0,2,0,Yes,"Globacom Prime",13.28,No,2.50,No,Active,0
NXT-100012,2024-09-01,4,6.34,226.70,125.00,0.00,0.00,2.22,12.30,0.0185,69.50,71.40,56.70,63.50,5.96,0.00,4.76,74.22,5,0,0.00,0,1,0,Yes,"Globacom Prime",6.68,Yes,4.60,No,Active,0
NXT-100012,2024-10-01,5,8.59,290.80,78.00,0.00,0.00,1.82,33.10,0.0131,69.90,67.40,69.30,63.50,4.91,0.00,4.76,NULL,3,0,0.00,1,0,0,Yes,"Zenith Connect",7.78,No,3.60,No,Active,0
NXT-100012,2024-11-01,6,15.61,305.70,89.00,0.00,0.00,8.17,39.80,0.0262,72.00,68.50,NULL,63.50,5.13,5.00,4.76,68.39,0,0,0.00,1,1,0,Yes,"9Wave Telecom",10.23,No,3.50,No,Active,0
NXT-100012,2024-12-01,7,5.00,235.70,148.00,0.00,0.00,5.83,33.20,0.0299,69.70,58.50,61.20,63.50,0.58,0.00,4.76,68.84,0,0,0.00,5,0,0,Yes,"AirLink Mobile",0.78,Yes,3.10,No,Active,0
NXT-100012,2025-01-01,8,10.97,189.70,131.00,0.00,0.00,3.60,11.80,0.0301,74.40,74.00,63.20,63.50,0.00,0.00,4.76,68.26,0,0,0.00,0,1,0,Yes,MTN-X,19.09,No,NULL,No,Active,0
NXT-100012,2025-02-01,9,5.11,218.10,128.00,0.00,0.00,1.48,135.00,0.0205,78.60,69.80,54.90,63.50,1.81,0.00,4.76,70.07,0,0,0.00,1,0,1,Yes,"Globacom Prime",-2.33,No,4.40,No,Active,0
NXT-100012,2025-03-01,10,12.79,334.80,169.00,0.00,0.00,3.16,116.60,0.0411,69.50,62.40,61.10,63.50,6.96,0.00,4.76,75.22,0,0,0.00,1,2,2,Yes,"9Wave Telecom",NULL,Yes,4.30,No,Active,0
NXT-100012,2025-04-01,11,19.77,238.60,46.00,0.00,0.00,4.82,1.60,0.0079,83.80,60.10,35.10,63.50,4.16,0.00,4.76,72.42,3,0,0.00,3,0,0,Yes,"AirLink Mobile",1.42,No,3.90,No,ACTIVE,0
NXT-100012,2025-05-01,12,3.09,204.10,274.00,0.00,0.00,5.29,173.40,0.0350,70.40,59.70,55.00,63.50,5.36,0.00,4.76,73.62,0,0,0.00,1,0,1,Yes,"9Wave Telecom",9.87,No,4.70,No,Active,0
NXT-100012,2025-06-01,13,17.35,134.80,86.00,0.00,0.00,5.85,18.00,0.0115,71.10,72.80,64.10,63.50,10.18,0.00,4.76,78.44,2,0,0.00,4,1,1,Yes,MTN-X,-8.96,No,2.60,Yes,Active,0
NXT-100012,2025-07-01,14,20.15,170.70,0.00,0.00,0.00,5.58,16.20,0.0149,66.60,68.30,60.40,63.50,2.32,0.00,4.76,NULL,0,0,0.00,0,1,1,Yes,"9Wave Telecom",2.83,Yes,3.60,No,Churned,0
NXT-100013,2024-01-01,0,12.29,200.60,57.00,0.00,0.00,4.45,86.40,0.0159,72.60,74.60,74.10,51.50,9.44,0.00,3.86,64.80,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-02-01,1,3.43,144.20,173.00,0.00,0.00,5.40,47.70,0.0257,73.00,75.20,77.30,51.50,0.00,0.00,3.86,55.36,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-03-01,2,15.07,214.90,49.00,0.00,0.00,4.42,27.40,0.0215,70.30,75.90,74.30,51.50,9.22,0.00,3.86,64.58,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-04-01,3,27.45,276.70,64.00,0.00,0.00,2.77,117.30,0.0158,77.90,81.40,77.80,51.50,10.96,0.00,3.86,66.32,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-05-01,4,9.94,203.20,141.00,0.00,0.00,8.12,90.80,0.0224,82.10,77.50,73.40,51.50,5.71,0.00,3.86,61.07,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-06-01,5,5.48,123.00,99.00,0.00,0.00,3.99,47.70,0.0296,64.10,75.80,88.00,51.50,6.64,0.00,3.86,62.00,3,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-07-01,6,17.28,251.10,158.00,0.00,0.00,1.21,9.90,0.0184,84.00,81.20,81.10,51.50,11.68,0.00,3.86,67.04,1,0,0.00,1,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-08-01,7,9.21,253.30,63.00,0.00,0.00,1.44,1.60,0.0369,71.20,75.00,78.60,51.50,0.99,0.00,3.86,56.35,0,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-09-01,8,13.07,239.00,106.00,0.00,0.00,3.40,33.50,0.0038,81.40,79.80,80.90,51.50,0.00,0.00,3.86,55.36,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-10-01,9,19.62,168.40,59.00,0.00,0.00,3.35,53.30,0.0141,76.80,72.70,79.10,51.50,0.00,0.00,3.86,55.36,0,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-11-01,10,5.21,327.90,113.00,0.00,0.00,5.18,65.90,0.0203,73.20,73.50,71.20,51.50,8.30,0.00,3.86,63.66,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2024-12-01,11,4.16,136.50,62.00,0.00,0.00,5.86,58.90,0.0253,77.00,72.30,70.10,51.50,5.28,0.00,3.86,60.64,3,0,0.00,0,0,0,Yes,MTN-X,-7.67,No,4.10,No,Active,0
NXT-100013,2025-01-01,12,5.25,216.70,127.00,0.00,0.00,0.50,23.00,0.0086,76.50,70.20,73.80,51.50,0.00,0.00,3.86,55.36,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-02-01,13,7.91,386.10,135.00,0.00,0.00,5.58,115.20,0.0293,80.50,75.40,71.10,51.50,13.41,0.00,3.86,NULL,1,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-03-01,14,4.62,381.70,115.00,0.00,0.00,2.61,47.10,0.0333,75.10,70.40,75.60,51.50,9.33,0.00,3.86,64.69,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-04-01,15,4.50,256.40,45.00,0.00,0.00,4.91,3.70,0.0197,86.10,81.20,75.60,51.50,0.88,0.00,3.86,56.24,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-05-01,16,13.34,193.00,97.00,0.00,0.00,7.23,174.00,0.0197,75.00,69.90,NULL,51.50,4.07,0.00,3.86,59.43,0,0,0.00,1,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-06-01,17,10.64,94.20,19.00,0.00,0.00,4.05,2.70,0.0268,77.50,79.20,65.10,51.50,5.94,0.00,3.86,61.30,0,0,0.00,0,1,0,No,,NULL,No,NULL,No,active,0
NXT-100013,2025-07-01,18,16.82,186.20,93.00,0.00,0.00,4.30,23.40,0.0327,73.50,66.80,80.00,51.50,4.11,0.00,3.86,59.47,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-08-01,19,6.64,238.90,0.00,0.00,0.00,4.15,65.80,0.0164,80.50,80.10,74.80,51.50,15.28,0.00,3.86,70.64,0,0,0.00,1,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-09-01,20,18.47,187.30,130.00,0.00,0.00,3.70,5.60,0.0129,81.40,78.70,74.20,51.50,1.49,0.00,3.86,56.85,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-10-01,21,12.74,415.70,116.00,0.00,0.00,7.47,88.40,0.0264,78.10,76.10,74.30,51.50,2.86,0.00,3.86,58.22,0,0,0.00,0,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-11-01,22,0.00,203.10,112.00,0.00,0.00,4.89,11.90,0.0084,84.60,85.50,79.90,51.50,9.15,0.00,3.86,64.51,2,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100013,2025-12-01,23,22.74,254.60,78.00,0.00,0.00,2.72,82.00,0.0218,80.30,80.30,83.80,51.50,7.51,5.00,3.86,57.87,4,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2024-07-01,0,1.74,163.80,132.00,0.00,0.00,6.91,27.20,0.0136,74.50,72.20,77.60,67.00,4.85,0.00,5.02,76.87,10,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2024-08-01,1,13.03,177.70,43.00,0.00,0.00,2.30,13.90,0.0154,76.30,74.40,71.50,67.00,0.00,0.00,5.02,72.02,1,0,0.00,0,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100014,2024-09-01,2,4.23,267.60,240.00,0.00,0.00,3.75,16.10,0.0116,79.80,85.50,73.60,67.00,0.25,0.00,5.02,72.27,1,0,0.00,1,1,1,Yes,MTN-X,2.64,No,3.30,Yes,Active,0
NXT-100014,2024-10-01,3,22.36,236.70,38.00,0.00,0.00,6.07,10.20,0.0297,67.50,70.00,71.80,67.00,0.00,0.00,5.02,72.02,2,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2024-11-01,4,7.63,170.40,0.00,0.00,0.00,3.84,66.00,0.0157,77.60,58.70,69.50,67.00,0.00,0.00,5.02,72.02,2,0,0.00,0,0,0,Yes,"Zenith Connect",13.28,No,3.60,No,Active,0
NXT-100014,2024-12-01,5,16.69,152.70,64.00,0.00,0.00,2.04,3.00,0.0316,68.50,63.20,69.10,67.00,3.53,10.00,5.02,65.55,0,0,0.00,0,0,1,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-01-01,6,9.13,254.00,98.00,0.00,0.00,1.59,23.70,0.0178,73.30,68.20,61.80,67.00,8.08,5.00,5.02,75.10,1,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-02-01,7,19.30,151.20,63.00,0.00,0.00,2.93,18.20,0.0249,74.10,62.30,72.90,67.00,5.47,0.00,5.02,77.49,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-03-01,8,6.83,294.40,13.00,0.00,0.00,0.78,91.80,0.0363,73.60,73.70,72.10,67.00,4.38,0.00,5.02,76.40,3,0,NULL,0,0,0,Yes,"9Wave Telecom",-14.67,No,4.30,No,Active,0
NXT-100014,2025-04-01,9,11.84,389.90,151.00,0.00,0.00,3.72,8.60,0.0344,70.80,68.00,74.10,67.00,7.99,0.00,5.02,80.01,0,0,0.00,0,1,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-05-01,10,19.42,244.30,164.00,0.00,0.00,0.85,15.60,0.0313,74.70,67.70,59.30,67.00,15.18,0.00,5.02,87.20,2,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-06-01,11,6.90,157.40,24.00,0.00,0.00,2.39,10.90,0.0071,79.80,79.20,69.90,67.00,3.44,0.00,5.02,75.46,0,0,0.00,0,0,0,Yes,"9Wave Telecom",19.96,No,2.60,No,Active,0
NXT-100014,2025-07-01,12,2.03,183.80,0.00,0.00,0.00,6.55,30.60,0.0205,81.50,64.40,59.00,67.00,8.67,0.00,5.02,80.69,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-08-01,13,17.85,200.20,186.00,0.00,0.00,5.74,1.90,0.0063,75.80,76.50,65.60,67.00,9.36,0.00,5.02,81.38,0,0,0.00,2,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-09-01,14,14.42,313.80,168.00,0.00,0.00,6.11,15.40,0.0209,75.40,78.30,72.30,67.00,2.17,0.00,5.02,74.19,3,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-10-01,15,13.06,203.70,22.00,0.00,0.00,1.38,3.30,0.0474,66.60,68.00,76.40,67.00,4.76,0.00,5.02,76.78,0,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-11-01,16,7.13,247.70,53.00,0.00,0.00,5.20,112.50,0.0159,74.30,73.10,76.00,67.00,0.00,0.00,5.02,72.02,3,0,0.00,1,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100014,2025-12-01,17,12.99,359.00,89.00,0.00,0.00,7.32,51.70,0.0350,60.00,55.90,64.60,67.00,0.00,0.00,5.02,72.02,2,0,0.00,0,0,0,No,,NULL,No,NULL,No,Active,0
NXT-100015,2025-08-01,0,10.06,239.20,204.00,0.00,0.00,4.26,50.80,0.0088,67.00,70.00,66.60,43.50,5.46,0.00,3.26,52.22,0,0,0.00,1,0,0,Yes,MTN-X,-10.32,No,4.70,No,Active,0
NXT-100015,2025-09-01,1,14.79,186.10,0.00,0.00,0.00,2.78,27.00,0.0246,75.50,84.10,77.90,43.50,0.00,5.00,3.26,41.76,1,0,0.00,1,0,1,Yes,"9Wave Telecom",11.86,No,2.60,No,Active,0
NXT-100015,2025-10-01,2,16.28,358.50,36.00,0.00,0.00,8.06,137.90,0.0159,73.20,71.20,70.10,43.50,12.20,15.00,3.26,43.96,2,0,0.00,0,0,0,Yes,"Zenith Connect",-7.64,Yes,4.20,Yes,Active,0
NXT-100015,2025-11-01,3,6.53,278.20,55.00,0.00,0.00,8.05,96.20,0.0172,75.10,71.00,71.50,43.50,0.00,0.00,3.26,46.76,5,0,0.00,1,0,0,Yes,"9Wave Telecom",10.57,Yes,4.70,No,Active,0
NXT-100015,2025-12-01,4,5.32,304.90,39.00,0.00,0.00,3.98,78.20,0.0153,77.30,76.30,71.70,43.50,5.44,0.00,3.26,52.20,1,0,0.00,1,0,1,Yes,MTN-X,15.13,Yes,4.00,No,Active,0
